Name,Platform,Year,Publisher,Global_Sales,Total_Sales,Country
Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales),X360,2006,Ubisoft,0.01,0.01,fr
WinBack 2: Project Poseidon,PS2,2006,Tecmo Koei,0.01,0.01,jp
GunParade Orchestra: Ao no Shou,PS2,2006,Sony Computer Entertainment,0.01,0.01,jp
Wizardry XTH: Unlimited Students,PS2,2006,Michaelsoft,0.01,0.01,jp
SoulLink Extension,PS2,2006,Interchannel,0.01,0.01,jp
Super Robot Taisen XO,X360,2006,Banpresto,0.01,0.01,jp
Festa!! Hyper Girls Party,PS2,2006,KID,0.01,0.01,jp
Izumo 2,PS2,2006,GN Software,0.01,0.01,jp
Sega Golf Club: Miyazato San Kyoudai Naizou,PS3,2006,Sega,0.01,0.01,jp
Mahjong Taikai IV,PS3,2006,Tecmo Koei,0.01,0.01,jp
Jan Sangoku Musou,PS2,2006,Tecmo Koei,0.01,0.01,jp
Fatal Fury: Battle Archives Volume 1 (JP sales),PS2,2006,Ignition Entertainment,0.01,0.01,us
Rakushou! Pachi-Slot Sengen 4,PS2,2006,Tecmo Koei,0.01,0.01,jp
Greg Hastings' Tournament Paintball Max'd,PS2,2006,Activision,0.01,0.01,us
LMA Manager 2007,X360,2006,Codemasters,0.01,0.01,gb
Railfan,PS3,2006,Ongakukan,0.01,0.01,jp
Micro Machines V4,PS2,2006,Codemasters,0.01,0.01,gb
Mystereet,PS2,2006,Yeti,0.01,0.01,jp
