Name,Platform,Year,Publisher,Global_Sales,Total_Sales,Country
Naruto Ultimate Collection,PS2,2008,Namco Bandai Games,0.11,0.11,jp
Pimp My Ride,MULTI,2008,Activision,0.11,0.22,us
Totally Spies! Totally Party,MULTI,2008,Ubisoft,0.11,0.12,fr
Death Jr.: Root of Evil,Wii,2008,Eidos Interactive,0.11,0.11,gb
Help Wanted: 50 Wacky Jobs,Wii,2008,Hudson Soft,0.11,0.11,jp
Family Party: 30 Great Games,Wii,2008,D3Publisher,0.1,0.1,jp
Universe at War: Earth Assault,X360,2008,Sega,0.1,0.1,jp
Igor: The Game,Wii,2008,CDV Software Entertainment,0.1,0.1,de
Monkey Mischief! Party Time,Wii,2008,Activision,0.1,0.1,us
Pajama Sam: Don't Fear The Dark,Wii,2008,Atari,0.1,0.1,us
Little League World Series Baseball 2008,Wii,2008,Activision,0.1,0.1,us
Tatsunoko vs. Capcom: Cross Generation of Heroes,Wii,2008,Capcom,0.1,0.1,jp
The History Channel: Civil War - Secret Missions,PS3,2008,Activision,0.1,0.1,us
King of Clubs: Mini Golf,Wii,2008,Oxygen Interactive,0.1,0.1,gb
Lucky * Star: Ryouou Gakuen Outousai,PS2,2008,Kadokawa Shoten,0.1,0.1,jp
"Blast Works: Build, Trade, Destroy",Wii,2008,Eidos Interactive,0.1,0.1,gb
Rygar: The Battle of Argus,Wii,2008,Rising Star Games,0.09,0.09,gb
Raiden Fighters Aces,X360,2008,Valcon Games,0.09,0.09,us
Championship Foosball,Wii,2008,505 Games,0.09,0.09,it
Agatha Christie: Evil Under the Sun,Wii,2008,The Adventure Company,0.09,0.09,ca
Ratchet & Clank Future: Quest for Booty,PS3,2008,Sony Computer Entertainment,0.09,0.09,jp
Supreme Commander,X360,2008,505 Games,0.09,0.09,it
Ski and Shoot,Wii,2008,RTL,0.09,0.09,lu
MLB Superstars,Wii,2008,Take-Two Interactive,0.09,0.09,us
Jumper: Griffin's Story,MULTI,2008,Eidos Interactive,0.09,0.22,gb
Battle Fantasia,MULTI,2008,505 Games,0.09,0.09999999999999999,it
SafeCracker: The Ultimate Puzzle Adventure,Wii,2008,The Adventure Company,0.08,0.08,ca
Pac-Man Power Pack,PS2,2008,Namco Bandai Games,0.08,0.08,jp
Mortal Kombat Kollection,PS2,2008,Midway Games,0.08,0.08,us
Initial D: Extreme Stage,PS3,2008,Sega,0.08,0.08,jp
Worms: A Space Oddity,Wii,2008,THQ,0.08,0.08,us
Ultimate Shooting Collection,Wii,2008,Milestone,0.08,0.08,it
Lost in Blue: Shipwrecked,Wii,2008,Konami Digital Entertainment,0.08,0.08,jp
Penny Racers Party: Turbo-Q Speedway,Wii,2008,Takara Tomy,0.08,0.08,jp
Agatha Christie: And Then There Were None,Wii,2008,The Adventure Company,0.08,0.08,ca
Minna no Joushiki Ryoku TV,Wii,2008,Nintendo,0.08,0.08,jp
Tears to Tiara: Garland of the Earth,PS3,2008,Aqua Plus,0.08,0.08,jp
Disaster: Day of Crisis,Wii,2008,Nintendo,0.08,0.08,jp
Kung Fu Panda: Legendary Warriors,Wii,2008,Activision,0.08,0.08,us
Kinnikuman Muscle Grand Prix Max 2: Tokumori,PS2,2008,Namco Bandai Games,0.07,0.07,jp
Naruto Shippuden: Gekito Ninja Taisen! EX 3,Wii,2008,Takara Tomy,0.07,0.07,jp
The Idolm@ster: Live for You!,X360,2008,Namco Bandai Games,0.07,0.07,jp
Harukanaru Toki no Naka de 4,PS2,2008,Tecmo Koei,0.07,0.07,jp
Silent Hill: Origins,PS2,2008,Konami Digital Entertainment,0.07,0.07,jp
Target: Terror,Wii,2008,Konami Digital Entertainment,0.07,0.07,jp
Secret Files: Tunguska,Wii,2008,Koch Media,0.07,0.07,at
Secret Service: Ultimate Sacrifice,PS2,2008,Activision,0.07,0.07,us
Freddi Fish: Kelp Seed Mystery,Wii,2008,Majesco Entertainment,0.07,0.07,us
Chrysler Classic Racing,Wii,2008,Zoo Games,0.06,0.06,jp
Bleach: Versus Crusade,Wii,2008,Sega,0.06,0.06,jp
Monster Madness: Grave Danger,PS3,2008,SouthPeak Games,0.06,0.06,us
Spy Fox in Dry Cereal,Wii,2008,Majesco Entertainment,0.06,0.06,us
Code Geass: Hangyaku no Lelouch - Lost Colors,PS2,2008,Namco Bandai Games,0.06,0.06,jp
Guilty Gear XX Accent Core Plus,MULTI,2008,PQube,0.06,0.09,gb
Puzzler Collection,Wii,2008,Ubisoft,0.06,0.06,fr
Cocoto Kart Racer,Wii,2008,Conspiracy Entertainment,0.06,0.06,us
Mobile Suit Gundam 00: Gundam Meisters,PS2,2008,Namco Bandai Games,0.06,0.06,jp
D.C. II P.S.: Da Capo II Plus Situation,PS2,2008,Kadokawa Shoten,0.06,0.06,jp
Daito Giken Koushiki Pachi-Slot Simulator: Shin Yoshimune,PS2,2008,Paon,0.06,0.06,jp
Vampire Rain: Altered Species,PS3,2008,Ignition Entertainment,0.06,0.06,us
PopStar Guitar,MULTI,2008,Midway Games,0.06,0.1,us
KimiKiss (ebKore+),PS2,2008,Enterbrain,0.06,0.06,jp
My Horse & Me: Riding for Gold,Wii,2008,Atari,0.06,0.06,us
Hail to the Chimp,MULTI,2008,Gamecock,0.06,0.11,us
Defendin' De Penguin,Wii,2008,Zushi Games,0.05,0.05,gb
Pro Yakyuu Spirits 5 Kanzenban,MULTI,2008,Konami Digital Entertainment,0.05,0.08,jp
Sengoku Basara X,PS2,2008,Capcom,0.05,0.05,jp
Koihime Musou,PS2,2008,Yeti,0.05,0.05,jp
Secret Service,X360,2008,Activision Value,0.05,0.05,us
Deadliest Catch: Alaskan Storm,X360,2008,Navarre Corp,0.05,0.05,us
Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2,PS2,2008,Hackberry,0.05,0.05,jp
Wonder World Amusement Park,Wii,2008,Majesco Entertainment,0.05,0.05,us
Backyard Baseball '09,MULTI,2008,Atari,0.04,0.06,us
Kanuchi: Shiroki Tsubasa no Shou,PS2,2008,Idea Factory,0.04,0.04,jp
SPRay,Wii,2008,Tecmo Koei,0.04,0.04,jp
Battle Rage,Wii,2008,Popcorn Arcade,0.04,0.04,gb
Myth Makers: Trixie in Toyland,Wii,2008,Popcorn Arcade,0.04,0.04,gb
Mortimer Beckett and the Secrets of Spooky Manor,Wii,2008,Avanquest,0.04,0.04,fr
12Riven: The Psi-Climinal of Integral,PS2,2008,CyberFront,0.04,0.04,jp
Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,PS2,2008,Sega,0.04,0.04,jp
Go Diego Go!: Safari Rescue,PS2,2008,Take-Two Interactive,0.04,0.04,us
Twin Strike: Operation Thunder,Wii,2008,Zoo Games,0.04,0.04,jp
Memories Off 6: T-Wave,PS2,2008,5pb,0.04,0.04,jp
Story Hour: Fairy Tales,Wii,2008,Zoo Digital Publishing,0.04,0.04,gb
Aquanaut's Holiday: Kakusareta Kiroku,PS3,2008,Sony Computer Entertainment,0.04,0.04,jp
Pia Carrot e Youkoso!! 2.5,DC,2008,NEC Interchannel,0.04,0.04,jp
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki,PS2,2008,D3Publisher,0.04,0.04,jp
Zenkoku Dekotora Matsuri,Wii,2008,Jaleco,0.03,0.03,jp
Jewel Master: Cradle of Rome,Wii,2008,Rondomedia,0.03,0.03,de
Crash Time: Autobahn Pusuit,X360,2008,RTL,0.03,0.03,lu
Nobunaga no Yabou: Kakushin with Power-Up Kit,PS2,2008,Tecmo Koei,0.03,0.03,jp
BeatMania IIDX 14 Gold,PS2,2008,Konami Digital Entertainment,0.03,0.03,jp
Togainu no Chi: True Blood,PS2,2008,Kadokawa Shoten,0.03,0.03,jp
Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,PS2,2008,Hackberry,0.03,0.03,jp
Otomedius Gorgeous,X360,2008,Konami Digital Entertainment,0.03,0.03,jp
Hiiro no Kakera 3: Aoikuro no Kusabi,PS2,2008,Idea Factory,0.03,0.03,jp
Who Wants to be a Millionaire: 2nd Edition,Wii,2008,Ubisoft,0.03,0.03,fr
Story Hour: Adventures,Wii,2008,Zoo Digital Publishing,0.03,0.03,gb
Hakuouki,PS2,2008,Idea Factory,0.03,0.03,jp
BeatMania IIDX 15: DJ Troopers,PS2,2008,Konami Digital Entertainment,0.03,0.03,jp
Wrestle Angels: Survivor 2,PS2,2008,Tryfirst,0.03,0.03,jp
Akane Iro ni Somaru Saka Parallel,PS2,2008,GN Software,0.03,0.03,jp
Cake Mania: Baker's Challenge,PS2,2008,Destineer,0.03,0.03,us
Kawasaki Snowmobiles,Wii,2008,Metro 3D,0.03,0.03,us
Last Escort 2: Shinya no Amai Toge,PS2,2008,D3Publisher,0.03,0.03,jp
George of the Jungle and the Search for the Secret,Wii,2008,Ignition Entertainment,0.02,0.02,us
Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,Wii,2008,Hudson Soft,0.02,0.02,jp
Aria: The Origination ~Aoi Wakusei no El Cielo~,PS2,2008,Alchemist,0.02,0.02,jp
Cocoto Magic Circus,Wii,2008,Neko Entertainment,0.02,0.02,fr
Line Rider 2: Unbound,Wii,2008,Deep Silver,0.02,0.02,de
Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,PS2,2008,Minato Station,0.02,0.02,jp
Kawasaki Jet Ski,Wii,2008,Metro 3D,0.02,0.02,us
D.Gray-man: Sousha no Shikaku,PS2,2008,Konami Digital Entertainment,0.02,0.02,jp
School Days LxH,PS2,2008,Interchannel,0.02,0.02,jp
Koisuru Otome to Shugo no Tate: The Shield of AIGIS,PS2,2008,Alchemist,0.02,0.02,jp
Final Approach 2: 1st Priority,PS2,2008,Princess Soft,0.02,0.02,jp
Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,Wii,2008,Marvelous Interactive,0.02,0.02,jp
Daikaijuu Battle: Ultra Coliseum,Wii,2008,Namco Bandai Games,0.02,0.02,jp
Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,PS2,2008,Sega,0.02,0.02,jp
Ten Pin Alley 2,Wii,2008,XS Games,0.02,0.02,us
Aoishiro,PS2,2008,Success,0.02,0.02,jp
Prism Ark: Awake,PS2,2008,5pb,0.02,0.02,jp
Iridium Runners,PS2,2008,SouthPeak Games,0.02,0.02,us
Emergency Mayhem,Wii,2008,Codemasters,0.02,0.02,gb
Katekyoo Hitman Reborn! Kindan no Yami no Delta,MULTI,2008,Marvelous Interactive,0.02,0.03,jp
Soul Eater: Monotone Princess,Wii,2008,Square Enix,0.02,0.02,jp
Thunder Force VI,PS2,2008,Sega,0.02,0.02,jp
"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",PS2,2008,ASCII Media Works,0.02,0.02,jp
Night Wizard the Video Game: Denial of the World,PS2,2008,5pb,0.02,0.02,jp
Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns,PS2,2008,Marvelous Interactive,0.01,0.01,jp
Samurai Shodown Anthology (JP sales),PS2,2008,Ignition Entertainment,0.01,0.01,us
Winning Post 7 Maximum 2008,MULTI,2008,Tecmo Koei,0.01,0.02,jp
Major Dream: Major Wii Nagero! Gyroball!!,Wii,2008,Takara Tomy,0.01,0.01,jp
Family Jockey,Wii,2008,Namco Bandai Games,0.01,0.01,jp
Zero no Tsukaima: Maigo no Period to Ikusen no Symphony,PS2,2008,Marvelous Interactive,0.01,0.01,jp
Naxat Soft Reachmania Vol. 1: CR Galaxy Angel,PS2,2008,Naxat Soft,0.01,0.01,jp
Happy Dance Collection,Wii,2008,Namco Bandai Games,0.01,0.01,jp
H2O+: Footprints in the Sand,PS2,2008,Kadokawa Shoten,0.01,0.01,jp
G1 Jockey 4 2008,PS3,2008,Tecmo Koei,0.01,0.01,jp
Junjou Romanchika: Koi no Doki Doki Daisakusen,PS2,2008,Marvelous Interactive,0.01,0.01,jp
Heart no Kuni no Alice,PS2,2008,Prototype,0.01,0.01,jp
Help Wanted: 50 Wacky Jobs (jp sales),Wii,2008,Hudson Soft,0.01,0.01,jp
Captain Rainbow,Wii,2008,Nintendo,0.01,0.01,jp
Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,PS2,2008,Paon,0.01,0.01,jp
Naraku no Shiro,PS2,2008,Nippon Ichi Software,0.01,0.01,jp
Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku,PS2,2008,Russel,0.01,0.01,jp
Sugar + Spice! Anoko no Suteki na Nanimokamo,PS2,2008,Alchemist,0.01,0.01,jp
Kanokon: Esuii,PS2,2008,5pb,0.01,0.01,jp
Scarlett: Nichijou no Kyoukaisen,PS2,2008,Kadokawa Shoten,0.01,0.01,jp
Yattaman Wii: BikkuriDokkiri Machine de Mou Race da Koron,Wii,2008,Takara Tomy,0.01,0.01,jp
Real Rode,PS2,2008,Kadokawa Shoten,0.01,0.01,jp
