Name,Platform,Year,Publisher,Global_Sales,Total_Sales,Country
Sled Shred featuring the Jamaican Bobsled Team,Wii,2010,SouthPeak Games,0.06,0.06,us
Hakuouki: Reimeiroku,PS2,2010,Idea Factory,0.05,0.05,jp
DoDonPachi Resurrection,X360,2010,Rising Star Games,0.05,0.05,gb
Sushi Go-Round,Wii,2010,Asylum Entertainment,0.05,0.05,us
MorphX,X360,2010,505 Games,0.05,0.05,it
Hakuoki: Stories of the Shinsengumi,PS3,2010,Idea Factory,0.05,0.05,jp
Sam & Max: Beyond Time and Space,Wii,2010,Atari,0.05,0.05,us
White Album: Tsuzurareru Fuyu no Omoide,PS3,2010,Aqua Plus,0.05,0.05,jp
Winter Sports 3: The Great Tournament,MULTI,2010,Tradewest,0.05,0.11,us
J-League Winning Eleven 2010: Club Championship,PS2,2010,Konami Digital Entertainment,0.05,0.05,jp
Rock of the Dead,MULTI,2010,Conspiracy Entertainment,0.05,0.1,us
Forza Motorsport 3: Ultimate Edition,X360,2010,Microsoft Game Studios,0.05,0.05,us
Honda ATV Fever,Wii,2010,Storm City Games,0.04,0.04,us
Gormiti: The Lords of Nature!,Wii,2010,Konami Digital Entertainment,0.04,0.04,jp
The Kore Gang,Wii,2010,Flashpoint Games,0.04,0.04,us
Sherlock Holmes: Secret of The Silver Earring,Wii,2010,Focus Home Interactive,0.04,0.04,fr
Winning Post World 2010,PS3,2010,Tecmo Koei,0.04,0.04,jp
Harley-Davidson: Road Trip,Wii,2010,Destineer,0.04,0.04,us
North American Hunting Extravaganza 2,Wii,2010,Unknown,0.04,0.04,us
City Builder,Wii,2010,Virtual Play Games,0.04,0.04,nl
Daikaijuu Battle: Ultra Coliseum DX - Ultra Senshi Daishuuketsu,Wii,2010,Namco Bandai Games,0.04,0.04,jp
Gummy Bears Mini Golf,Wii,2010,Unknown,0.04,0.04,us
Kevin Van Dam: Big Bass Challenge,Wii,2010,Zoo Games,0.04,0.04,jp
Monster Hunter Frontier Online: Season 9.0,X360,2010,Capcom,0.04,0.04,jp
Espgaluda II Black Label,X360,2010,Cave,0.04,0.04,jp
Marines: Modern Urban Combat,Wii,2010,O-Games,0.03,0.03,fr
Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,PS3,2010,Unknown,0.03,0.03,us
Maximum Racing: Drag & Stock Racer,Wii,2010,Nordic Games,0.03,0.03,at
Maximum Racing: GP Classic Racing,Wii,2010,Nordic Games,0.03,0.03,at
SingStar Fussballhits,PS3,2010,Sony Computer Entertainment,0.03,0.03,jp
Chaos;Head - Love Chu*Chu!,X360,2010,5pb,0.03,0.03,jp
thinkSMART FAMILY!,Wii,2010,Conspiracy Entertainment,0.03,0.03,us
Boot Camp Academy,Wii,2010,Zoo Games,0.03,0.03,jp
Kiniro no Corda 3,PS2,2010,Tecmo Koei,0.03,0.03,jp
Shin Sangoku Musou Online: Kamishou Ranbu,PS3,2010,Tecmo Koei,0.03,0.03,jp
Dennou Senki Virtual-On Force,X360,2010,Sega,0.03,0.03,jp
Senko no Ronde DUO,X360,2010,G.Rev,0.03,0.03,jp
S.Y.K Renshouden,PS2,2010,Idea Factory,0.03,0.03,jp
Heathcliff! The Fast and the Furriest,Wii,2010,Storm City Games,0.03,0.03,us
Rugby League Live,MULTI,2010,Home Entertainment Suppliers,0.03,0.06,au
101-in-1 Sports Party Megamix,Wii,2010,Nordcurrent,0.03,0.03,lt
DeathSmiles II,X360,2010,Cave,0.03,0.03,jp
Let's Play Ballerina,Wii,2010,Deep Silver,0.03,0.03,de
Clover no Kuni no Alice: Wonderful Wonder World,PS2,2010,Prototype,0.02,0.02,jp
Let's Play Garden,Wii,2010,Deep Silver,0.02,0.02,de
Ken to Mahou to Gakuen Mono. 2G,PS3,2010,Acquire,0.02,0.02,jp
Titanic Mystery,Wii,2010,O-Games,0.02,0.02,fr
Crazy Machines,Wii,2010,DTP Entertainment,0.02,0.02,de
Princess Saver! Eternal Love for My Lady,PS2,2010,Comfort,0.02,0.02,us
PachiPara 15: Super Umi Monogatari in Okinawa 2,PS3,2010,Irem Software Engineering,0.02,0.02,jp
Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,PS3,2010,Alchemist,0.02,0.02,jp
Triple Crown Championship Snowboarding,Wii,2010,Destineer,0.02,0.02,us
Thomas & Friends: Hero of the Rails,Wii,2010,Unknown,0.02,0.02,us
Ore no Yome: Anata Dake no Hanayome,X360,2010,Idea Factory,0.02,0.02,jp
Princess Isabella: A Witch's Curse,Wii,2010,Destineer,0.02,0.02,us
Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,PS2,2010,Russel,0.02,0.02,jp
Maximum Racing: Crash Car Racer,Wii,2010,Nordic Games,0.02,0.02,at
Horrid Henry: Missions of Mischief,Wii,2010,SouthPeak Games,0.02,0.02,us
Hana to Otome ni Shukufuku o: Harekaze no Okurimono,PS2,2010,Alchemist,0.02,0.02,jp
Winter Blast: 9 Snow & Ice Games,Wii,2010,Destineer,0.02,0.02,us
Wild West Shootout,Wii,2010,Unknown,0.02,0.02,us
Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi,PS2,2010,Namco Bandai Games,0.02,0.02,jp
Ketsui: Kizuna Jigoku Tachi Extra,X360,2010,5pb,0.02,0.02,jp
Rock Blast,Wii,2010,UFO Interactive,0.02,0.02,us
Canada Hunt,Wii,2010,Virtual Play Games,0.02,0.02,nl
Pirates PlundArrr,Wii,2010,Majesco Entertainment,0.02,0.02,us
Marvel Superheroes 3D: Grandmaster's Challenge,Wii,2010,Neko Entertainment,0.02,0.02,fr
Suzunone Seven: Rebirth Knot,PS2,2010,Alchemist,0.02,0.02,jp
Memories Off: Yubikiri no Kioku,X360,2010,5pb,0.02,0.02,jp
Strike Witches: Shirogane no Tsubasa,X360,2010,CyberFront,0.02,0.02,jp
Moujuutsukai to Oujisama,PS2,2010,Idea Factory,0.02,0.02,jp
I Love Horses: Rider's Paradise,Wii,2010,Destineer,0.02,0.02,us
Pachi-Slot Higrashi no Naku Koro ni Matsuri,PS2,2010,Alchemist,0.02,0.02,jp
W.L.O. Sekai Renai Kikousen,X360,2010,5pb,0.02,0.02,jp
Shin Sangoku Musou Online: Souten Ranbu,PS3,2010,Tecmo Koei,0.02,0.02,jp
GTI Club: Supermini Festa!,Wii,2010,Konami Digital Entertainment,0.02,0.02,jp
"Sharin no Kuni, Himawari no Shoujo",X360,2010,5pb,0.02,0.02,jp
Scared Rider Xechs,PS2,2010,RED Entertainment,0.02,0.02,jp
Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,PS2,2010,Hackberry,0.01,0.01,jp
Last Escort: Club Katze,PS2,2010,D3Publisher,0.01,0.01,jp
King of Fighters 2002: Unlimited Match Tougeki Ver.,PS2,2010,SNK Playmore,0.01,0.01,jp
Satisfashion,Wii,2010,Destineer,0.01,0.01,us
No Fate! Only the Power of Will,X360,2010,Alchemist,0.01,0.01,jp
The Ultimate Battle of the Sexes,Wii,2010,DTP Entertainment,0.01,0.01,de
ef - a fairy tale of the two.,PS2,2010,Comfort,0.01,0.01,us
Survivor,Wii,2010,Valcon Games,0.01,0.01,us
Wand of Fortune: Mirai e no Prologue,PS2,2010,Idea Factory,0.01,0.01,jp
The Cages: Pro Style Batting Practice,Wii,2010,Konami Digital Entertainment,0.01,0.01,jp
